1434231566838927362,2021-09-04 19:07:06,"#tormentagt lleve fuerte en varias zonas de la ciudad, tomar sus precauciones. #traficogt",1,0
1434224270587174912,2021-09-04 18:38:07,Feliz tarde #TraficoGT https://t.co/zuOZjRB1uV,1,0
1434215080107839490,2021-09-04 18:01:36,Que mierda sufrir la cola de San Lucas en la CA-1. @MuniSanLucas y ustedes bien gracias. #traficoGT,2,0
1434211621979762688,2021-09-04 17:47:51,"La vía aérea del #TeleféricoUrbano es exclusiva, garantiza la duracion del trayecto, ya que no se ve afectada por e… https://t.co/gSYy6r8k8l",3,0
1434190080286117893,2021-09-04 16:22:15,@dime_ale_ Bienvenida al #TraficoGT,0,0
1434188597591216133,2021-09-04 16:16:22,Que pasa camino a Boca del Monte @PMT_VC más de 45 mins. Parados  y pareciera que va para largo! #TraficoGT… https://t.co/bwYpRQDqsX,0,0
1434186359879737344,2021-09-04 16:07:28,"#VOLKSWAGEN #Amarok Dark Label 2017 
▶️#Agencia 
▶️#Motor 2.0L 4motion 200HP 
▶️Automático Bi #Turbo
▶️muchos EXTRA… https://t.co/69JkVro2pX",4,3
1434169380972089345,2021-09-04 15:00:00,"¡Cuídate!😷✅
Por ti y tu #FAMILIA, juntos los vamos a superar. 

#JuntosLogramosMás #TráficoGt #MuniGuate… https://t.co/PucsLeNfWu",1,0
1434169380024164365,2021-09-04 15:00:00,Gobierno de Guatemala emite nuevas disposiciones dentro del estado de Calamidad que decretó con el objetivo de mini… https://t.co/QVOmuWYeDs,0,1
1434031362839883780,2021-09-04 05:51:34,#TraficoGT @MuniVillaNueva @Munismp  señores Alcaldes V Nueva SM Petapa porque no hacen un simulacro de campaña pol… https://t.co/8K38AM7Yxr,0,0
1434012380921532419,2021-09-04 04:36:08,"Me eché 4 horas y media en el #TraficoGT , patrimonio de la nación.
Y aparte pijazos de agua. Pero ni modo, hay que… https://t.co/2Wqqu5Tle8",1,0
1434011644737245187,2021-09-04 04:33:13,"Estuvo duro el #TraficoGT de #Viernes, #FelizViernes https://t.co/28aoX6QhMx",1,0
1434004307007971328,2021-09-04 04:04:03,"Ataque armado. 

Conductor de automóvil falleció en 1 avenida 10 calle zona 10. Automóvil impacta contra estructura… https://t.co/SjTmoznyg9",44,7
1433994444542550016,2021-09-04 03:24:52,"Falleció un hombre en 19 calle 10 avenida zona 1, aproximadamente 35 años, aún no identificado, informó Jose Lázaro… https://t.co/11HebxepKu",21,7
1433991271287296001,2021-09-04 03:12:16,"Actualización
21hrs 03/09
Persisten lluvias en distintas intensidades, la actividad eléctrica se registra desde el… https://t.co/dkSxr6yT25",4,2
1433990476814856194,2021-09-04 03:09:06,"La recién inaurada VAS colapsa en la aldea Boca del Monte, Villa Canales, debido a la gran cantidad de vehículos y… https://t.co/VDUwbPVoR0",7,0
1433988304857452545,2021-09-04 03:00:28,"Muchis de cuánto es la multa si te agarra en cola el toque de queda❓

Es para una tarea del otro viernes 🥴😣😩… https://t.co/oqjG4hPrtG",47,2
1433982895748698112,2021-09-04 02:38:59,@soy_502 #AHORA @DrGiammattei a pagar todo el daño que ha hecho al país y a la población ‼️ la enfermedad que TIENE… https://t.co/kNY9fvOYO2,1,1
1433977385477619713,2021-09-04 02:17:05,Puto #TraficoGT 🖕,1,0
1433974922557132803,2021-09-04 02:07:18,La ciudad colapsada 💆🏻‍♀️ #TraficoGT,3,0
